"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","NZL","New Zealand","2020","2020",14,"P","Provisional value"
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","NOR","Norway","2016","2016",22,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","NOR","Norway","2017","2017",14,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","NOR","Norway","2018","2018",12,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","NOR","Norway","2019","2019",19,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","POL","Poland","2016","2016",102,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","POL","Poland","2017","2017",109,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","POL","Poland","2018","2018",111,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","POL","Poland","2019","2019",85,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","PRT","Portugal","2016","2016",375,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","PRT","Portugal","2017","2017",296,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","PRT","Portugal","2018","2018",256,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","PRT","Portugal","2019","2019",172,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","SVK","Slovak Republic","2016","2016",10,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","SVK","Slovak Republic","2017","2017",9,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","SVK","Slovak Republic","2018","2018",11,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","SVK","Slovak Republic","2019","2019",3,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","ESP","Spain","2016","2016",539,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","ESP","Spain","2017","2017",510,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","ESP","Spain","2018","2018",367,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","ESP","Spain","2019","2019",251,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","CHE","Switzerland","2016","2016",69,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","CHE","Switzerland","2017","2017",70,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","CHE","Switzerland","2018","2018",60,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","CHE","Switzerland","2019","2019",59,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","TUR","Turkey","2016","2016",99,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","TUR","Turkey","2017","2017",121,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","TUR","Turkey","2018","2018",108,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","TUR","Turkey","2019","2019",112,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","GBR","United Kingdom","2016","2016",301,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","GBR","United Kingdom","2017","2017",264,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","GBR","United Kingdom","2018","2018",255,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","GBR","United Kingdom","2019","2019",269,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","USA","United States","2016","2016",18704,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","USA","United States","2017","2017",17997,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","USA","United States","2018","2018",17378,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","CHL","Chile","2016","2016",1112,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","CHL","Chile","2017","2017",1221,"P","Provisional value"
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","CHL","Chile","2018","2018",1298,"P","Provisional value"
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","CHL","Chile","2019","2019",1076,"P","Provisional value"
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","CHL","Chile","2020","2020",1311,"P","Provisional value"
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","EST","Estonia","2016","2016",40,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","EST","Estonia","2017","2017",20,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","EST","Estonia","2018","2018",25,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","EST","Estonia","2019","2019",28,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","ISR","Israel","2016","2016",45,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","ISR","Israel","2017","2017",33,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","ISR","Israel","2018","2018",39,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","ISR","Israel","2019","2019",23,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","ISR","Israel","2020","2020",18,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","SVN","Slovenia","2016","2016",10,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","SVN","Slovenia","2017","2017",7,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","SVN","Slovenia","2018","2018",10,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","SVN","Slovenia","2019","2019",7,,
"SRECMA56","Good/very good health, males aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","TUR","Turkey","2016","2016",83.7,,
"SRECMA56","Good/very good health, males aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","TUR","Turkey","2017","2017",86.2,,
"SRECMA56","Good/very good health, males aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","TUR","Turkey","2018","2018",85.2,,
"SRECMA56","Good/very good health, males aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","TUR","Turkey","2019","2019",85.6,,
"SRECMA02","Good/very good health, males aged 15+, Low education (ISCED 0 to 2)","PERCALEF","% of population (crude rate)","DNK","Denmark","2016","2016",67.2,,
"SRECMA02","Good/very good health, males aged 15+, Low education (ISCED 0 to 2)","PERCALEF","% of population (crude rate)","DNK","Denmark","2017","2017",62.5,,
"SRECMA02","Good/very good health, males aged 15+, Low education (ISCED 0 to 2)","PERCALEF","% of population (crude rate)","DNK","Denmark","2018","2018",69.4,,
"SRECMA02","Good/very good health, males aged 15+, Low education (ISCED 0 to 2)","PERCALEF","% of population (crude rate)","DNK","Denmark","2019","2019",64.3,,
"SRECMA02","Good/very good health, males aged 15+, Low education (ISCED 0 to 2)","PERCALEF","% of population (crude rate)","DNK","Denmark","2020","2020",65,,
"SRECGHQV","Good/very good health, total aged 15+, Income quintile 5 (highest)","PERCALEF","% of population (crude rate)","SWE","Sweden","2016","2016",86.1,,
"SRECGHQV","Good/very good health, total aged 15+, Income quintile 5 (highest)","PERCALEF","% of population (crude rate)","SWE","Sweden","2017","2017",87,,
"SRECGHQV","Good/very good health, total aged 15+, Income quintile 5 (highest)","PERCALEF","% of population (crude rate)","SWE","Sweden","2018","2018",85.6,,
"SRECGHQV","Good/very good health, total aged 15+, Income quintile 5 (highest)","PERCALEF","% of population (crude rate)","SWE","Sweden","2019","2019",87.1,,
"SRECTO56","Good/very good health, total aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","JPN","Japan","2016","2016",40.7,,
"SRECTO56","Good/very good health, total aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","JPN","Japan","2019","2019",41.6,,
"SRECTO56","Good/very good health, total aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","TUR","Turkey","2016","2016",87.2,,
"SRECTO56","Good/very good health, total aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","TUR","Turkey","2017","2017",87,,
"SRECTO56","Good/very good health, total aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","TUR","Turkey","2018","2018",85.8,,
"SRECTO56","Good/very good health, total aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","TUR","Turkey","2019","2019",85.9,,
"SRECFE56","Good/very good health, females aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","TUR","Turkey","2016","2016",88.3,,
"SRECFE56","Good/very good health, females aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","TUR","Turkey","2017","2017",88.1,,
"SRECFE56","Good/very good health, females aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","TUR","Turkey","2018","2018",86.6,,
"SRECFE56","Good/very good health, females aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","TUR","Turkey","2019","2019",86.3,,
"SRECTO02","Good/very good health, total aged 15+, Low education (ISCED 0 to 2)","PERCALEF","% of population (crude rate)","DNK","Denmark","2016","2016",63.1,,
"SRECTO02","Good/very good health, total aged 15+, Low education (ISCED 0 to 2)","PERCALEF","% of population (crude rate)","DNK","Denmark","2017","2017",62.4,,
"SRECTO02","Good/very good health, total aged 15+, Low education (ISCED 0 to 2)","PERCALEF","% of population (crude rate)","DNK","Denmark","2018","2018",65.1,,
"SRECTO02","Good/very good health, total aged 15+, Low education (ISCED 0 to 2)","PERCALEF","% of population (crude rate)","DNK","Denmark","2019","2019",59.9,,
"SRECTO02","Good/very good health, total aged 15+, Low education (ISCED 0 to 2)","PERCALEF","% of population (crude rate)","DNK","Denmark","2020","2020",59.5,,
"SRECGHQV","Good/very good health, total aged 15+, Income quintile 5 (highest)","PERCALEF","% of population (crude rate)","CHL","Chile","2017","2017",71.6,,
"SRECFE56","Good/very good health, females aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","ISR","Israel","2016","2016",87.1,"D","Difference in methodology"
"SRECFE56","Good/very good health, females aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","ISR","Israel","2017","2017",77,"B","Break"
"SRECFE56","Good/very good health, females aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","ISR","Israel","2018","2018",77.1,"B","Break"
"SRECFE56","Good/very good health, females aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","ISR","Israel","2019","2019",77.7,,
"SRECTO02","Good/very good health, total aged 15+, Low education (ISCED 0 to 2)","PERCALEF","% of population (crude rate)","PRT","Portugal","2016","2016",33.6,,
"SRECTO02","Good/very good health, total aged 15+, Low education (ISCED 0 to 2)","PERCALEF","% of population (crude rate)","PRT","Portugal","2017","2017",35.2,,
"SRECTO02","Good/very good health, total aged 15+, Low education (ISCED 0 to 2)","PERCALEF","% of population (crude rate)","PRT","Portugal","2018","2018",34.9,,
"SRECTO02","Good/very good health, total aged 15+, Low education (ISCED 0 to 2)","PERCALEF","% of population (crude rate)","PRT","Portugal","2019","2019",34.9,,
"SRECGHQO","Good/very good health, total aged 15+, Income quintile 1 (lowest)","PERCALEF","% of population (crude rate)","KOR","Korea","2016","2016",28.7,,
"SRECGHQO","Good/very good health, total aged 15+, Income quintile 1 (lowest)","PERCALEF","% of population (crude rate)","KOR","Korea","2017","2017",23.2,,
"SRECGHQO","Good/very good health, total aged 15+, Income quintile 1 (lowest)","PERCALEF","% of population (crude rate)","KOR","Korea","2018","2018",25.8,,
"SRECGHQO","Good/very good health, total aged 15+, Income quintile 1 (lowest)","PERCALEF","% of population (crude rate)","KOR","Korea","2019","2019",25.9,,
"SRECMA34","Good/very good health, males aged 15+, Medium education (ISCED 3 and 4)","PERCALEF","% of population (crude rate)","KOR","Korea","2016","2016",35.1,,
"SRECMA34","Good/very good health, males aged 15+, Medium education (ISCED 3 and 4)","PERCALEF","% of population (crude rate)","KOR","Korea","2017","2017",33.1,,
"SRECMA34","Good/very good health, males aged 15+, Medium education (ISCED 3 and 4)","PERCALEF","% of population (crude rate)","KOR","Korea","2018","2018",36.2,,
"SRECMA34","Good/very good health, males aged 15+, Medium education (ISCED 3 and 4)","PERCALEF","% of population (crude rate)","KOR","Korea","2019","2019",36.3,,
"SRECTO02","Good/very good health, total aged 15+, Low education (ISCED 0 to 2)","PERCALEF","% of population (crude rate)","SVN","Slovenia","2016","2016",43.2,,
"SRECTO02","Good/very good health, total aged 15+, Low education (ISCED 0 to 2)","PERCALEF","% of population (crude rate)","SVN","Slovenia","2017","2017",44.6,,
"SRECTO02","Good/very good health, total aged 15+, Low education (ISCED 0 to 2)","PERCALEF","% of population (crude rate)","SVN","Slovenia","2018","2018",44.2,,
"SRECTO02","Good/very good health, total aged 15+, Low education (ISCED 0 to 2)","PERCALEF","% of population (crude rate)","SVN","Slovenia","2019","2019",45.3,,
"SRECTO56","Good/very good health, total aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","IRL","Ireland","2016","2016",90.7,,
"SRECTO56","Good/very good health, total aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","IRL","Ireland","2017","2017",90.5,,
"SRECTO56","Good/very good health, total aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","IRL","Ireland","2018","2018",89.8,,
"SRECTO56","Good/very good health, total aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","IRL","Ireland","2019","2019",90.4,,
"SRECFE02","Good/very good health, females aged 15+, Low education (ISCED 0 to 2)","PERCALEF","% of population (crude rate)","SVN","Slovenia","2016","2016",35.3,,
"SRECFE02","Good/very good health, females aged 15+, Low education (ISCED 0 to 2)","PERCALEF","% of population (crude rate)","SVN","Slovenia","2017","2017",36.5,,
"SRECFE02","Good/very good health, females aged 15+, Low education (ISCED 0 to 2)","PERCALEF","% of population (crude rate)","SVN","Slovenia","2018","2018",36.6,,
"SRECFE02","Good/very good health, females aged 15+, Low education (ISCED 0 to 2)","PERCALEF","% of population (crude rate)","SVN","Slovenia","2019","2019",38.7,,
"SRECTO34","Good/very good health, total aged 15+, Medium education (ISCED 3 and 4)","PERCALEF","% of population (crude rate)","NZL","New Zealand","2016","2016",87.3,"D","Difference in methodology"
"SRECTO34","Good/very good health, total aged 15+, Medium education (ISCED 3 and 4)","PERCALEF","% of population (crude rate)","NZL","New Zealand","2017","2017",87.5,"D","Difference in methodology"
"SRECTO34","Good/very good health, total aged 15+, Medium education (ISCED 3 and 4)","PERCALEF","% of population (crude rate)","NZL","New Zealand","2018","2018",87,"D","Difference in methodology"
"SRECTO34","Good/very good health, total aged 15+, Medium education (ISCED 3 and 4)","PERCALEF","% of population (crude rate)","NZL","New Zealand","2019","2019",84.5,"D","Difference in methodology"
"SRECTO34","Good/very good health, total aged 15+, Medium education (ISCED 3 and 4)","PERCALEF","% of population (crude rate)","NZL","New Zealand","2020","2020",86.4,"D","Difference in methodology"
"SRECMA02","Good/very good health, males aged 15+, Low education (ISCED 0 to 2)","PERCALEF","% of population (crude rate)","PRT","Portugal","2016","2016",40.7,,
"SRECMA02","Good/very good health, males aged 15+, Low education (ISCED 0 to 2)","PERCALEF","% of population (crude rate)","PRT","Portugal","2017","2017",42.5,,
"SRECMA02","Good/very good health, males aged 15+, Low education (ISCED 0 to 2)","PERCALEF","% of population (crude rate)","PRT","Portugal","2018","2018",42.2,,
